Username,CourseName,InteractionType,Timestamp,Value
amberperez,Blockchain Basics,rating,2024-12-06 03:45:32,1.0
eanderson,SEO Strategies,complete,2024-12-06 03:45:32,
eanderson,SEO Strategies,rating,2024-12-06 03:45:32,2.0
eanderson,Photography Basics,view,2024-12-06 03:45:32,
eanderson,Photography Basics,rating,2024-12-06 03:45:32,2.0
eanderson,UX Design Basics,complete,2024-12-06 03:45:32,
eanderson,UX Design Basics,rating,2024-12-06 03:45:32,4.0
eanderson,Music Production,enroll,2024-12-06 03:45:32,
eanderson,Music Production,rating,2024-12-06 03:45:32,2.0
eanderson,Blockchain Basics,complete,2024-12-06 03:45:32,
eanderson,Blockchain Basics,rating,2024-12-06 03:45:32,2.0
joseph51,Creative Writing,view,2024-12-06 03:45:32,
joseph51,Creative Writing,rating,2024-12-06 03:45:32,1.0
joseph51,Advanced Java,complete,2024-12-06 03:45:32,
joseph51,Advanced Java,rating,2024-12-06 03:45:32,4.0
joseph51,SEO Strategies,enroll,2024-12-06 03:45:32,
joseph51,SEO Strategies,rating,2024-12-06 03:45:32,4.0
megangibson,AI for Beginners,enroll,2024-12-06 03:45:32,
megangibson,AI for Beginners,rating,2024-12-06 03:45:32,3.0
megangibson,Music Production,complete,2024-12-06 03:45:32,
megangibson,Music Production,rating,2024-12-06 03:45:32,5.0
megangibson,SEO Strategies,enroll,2024-12-06 03:45:32,
megangibson,SEO Strategies,rating,2024-12-06 03:45:32,2.0
megangibson,Blockchain Basics,complete,2024-12-06 03:45:32,
megangibson,Blockchain Basics,rating,2024-12-06 03:45:32,3.0
caitlinturner,Public Speaking,complete,2024-12-06 03:45:32,
caitlinturner,Public Speaking,rating,2024-12-06 03:45:32,5.0
caitlinturner,AI for Beginners,enroll,2024-12-06 03:45:32,
caitlinturner,AI for Beginners,rating,2024-12-06 03:45:32,5.0
caitlinturner,Ethical Hacking,view,2024-12-06 03:45:32,
caitlinturner,Ethical Hacking,rating,2024-12-06 03:45:32,3.0
caitlinturner,Data Science 101,view,2024-12-06 03:45:32,
caitlinturner,Data Science 101,rating,2024-12-06 03:45:32,3.0
caitlinturner,Project Management,enroll,2024-12-06 03:45:32,
caitlinturner,Project Management,rating,2024-12-06 03:45:32,5.0
williamsonamy,UX Design Basics,view,2024-12-06 03:45:32,
williamsonamy,UX Design Basics,rating,2024-12-06 03:45:32,4.0
williamsonamy,Interior Design Basics,enroll,2024-12-06 03:45:32,
williamsonamy,Interior Design Basics,rating,2024-12-06 03:45:32,1.0
adam61,Social Media Marketing,enroll,2024-12-06 03:45:32,
adam61,Social Media Marketing,rating,2024-12-06 03:45:32,2.0
adam61,AI for Beginners,view,2024-12-06 03:45:32,
adam61,AI for Beginners,rating,2024-12-06 03:45:32,5.0
adam61,Interior Design Basics,complete,2024-12-06 03:45:32,
adam61,Interior Design Basics,rating,2024-12-06 03:45:32,1.0
timothy21,Finance Fundamentals,complete,2024-12-06 03:45:32,
timothy21,Finance Fundamentals,rating,2024-12-06 03:45:32,1.0
timothy21,Mobile App Development,complete,2024-12-06 03:45:32,
timothy21,Mobile App Development,rating,2024-12-06 03:45:32,4.0
timothy21,Web Development Bootcamp,view,2024-12-06 03:45:32,
timothy21,Web Development Bootcamp,rating,2024-12-06 03:45:32,2.0
timothy21,Fitness and Wellness,enroll,2024-12-06 03:45:32,
timothy21,Fitness and Wellness,rating,2024-12-06 03:45:32,5.0
timothy21,Excel for Beginners,complete,2024-12-06 03:45:32,
timothy21,Excel for Beginners,rating,2024-12-06 03:45:32,4.0
jennifersmith,Photography Basics,enroll,2024-12-06 03:45:32,
jennifersmith,Photography Basics,rating,2024-12-06 03:45:32,4.0
jennifersmith,Machine Learning,complete,2024-12-06 03:45:32,
jennifersmith,Machine Learning,rating,2024-12-06 03:45:32,5.0
robin96,Blockchain Basics,enroll,2024-12-06 03:45:32,
robin96,Blockchain Basics,rating,2024-12-06 03:45:32,2.0
robin96,Data Science 101,complete,2024-12-06 03:45:32,
robin96,Data Science 101,rating,2024-12-06 03:45:32,3.0
vhuynh,Web Development Bootcamp,view,2024-12-06 03:45:32,
vhuynh,Web Development Bootcamp,rating,2024-12-06 03:45:32,3.0
vhuynh,Social Media Marketing,enroll,2024-12-06 03:45:32,
vhuynh,Social Media Marketing,rating,2024-12-06 03:45:32,5.0
vhuynh,Public Speaking,view,2024-12-06 03:45:32,
vhuynh,Public Speaking,rating,2024-12-06 03:45:32,4.0
laceywise,Photography Basics,complete,2024-12-06 03:45:32,
laceywise,Photography Basics,rating,2024-12-06 03:45:32,5.0
laceywise,Graphic Design Fundamentals,view,2024-12-06 03:45:32,
laceywise,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,1.0
david32,Excel for Beginners,enroll,2024-12-06 03:45:32,
david32,Excel for Beginners,rating,2024-12-06 03:45:32,2.0
david32,Social Media Marketing,complete,2024-12-06 03:45:32,
david32,Social Media Marketing,rating,2024-12-06 03:45:32,3.0
david32,Project Management,view,2024-12-06 03:45:32,
david32,Project Management,rating,2024-12-06 03:45:32,2.0
valdezerika,SEO Strategies,view,2024-12-06 03:45:32,
valdezerika,SEO Strategies,rating,2024-12-06 03:45:32,4.0
valdezerika,Digital Marketing Basics,enroll,2024-12-06 03:45:32,
valdezerika,Digital Marketing Basics,rating,2024-12-06 03:45:32,4.0
valdezerika,Mobile App Development,enroll,2024-12-06 03:45:32,
valdezerika,Mobile App Development,rating,2024-12-06 03:45:32,2.0
valdezerika,UX Design Basics,complete,2024-12-06 03:45:32,
valdezerika,UX Design Basics,rating,2024-12-06 03:45:32,3.0
valdezerika,Game Development,view,2024-12-06 03:45:32,
valdezerika,Game Development,rating,2024-12-06 03:45:32,3.0
jenniferchavez,Digital Marketing Basics,complete,2024-12-06 03:45:32,
jenniferchavez,Digital Marketing Basics,rating,2024-12-06 03:45:32,1.0
jenniferchavez,Excel for Beginners,view,2024-12-06 03:45:32,
jenniferchavez,Excel for Beginners,rating,2024-12-06 03:45:32,5.0
jenniferchavez,Cybersecurity Essentials,complete,2024-12-06 03:45:32,
jenniferchavez,Cybersecurity Essentials,rating,2024-12-06 03:45:32,4.0
jeffery51,Advanced Java,enroll,2024-12-06 03:45:32,
jeffery51,Advanced Java,rating,2024-12-06 03:45:32,1.0
jeffery51,Cooking Essentials,enroll,2024-12-06 03:45:32,
jeffery51,Cooking Essentials,rating,2024-12-06 03:45:32,3.0
jeffery51,Ethical Hacking,complete,2024-12-06 03:45:32,
jeffery51,Ethical Hacking,rating,2024-12-06 03:45:32,4.0
jeffery51,Statistics for Data Science,complete,2024-12-06 03:45:32,
jeffery51,Statistics for Data Science,rating,2024-12-06 03:45:32,4.0
cranejody,Advanced Java,complete,2024-12-06 03:45:32,
cranejody,Advanced Java,rating,2024-12-06 03:45:32,1.0
cranejody,Photography Basics,view,2024-12-06 03:45:32,
cranejody,Photography Basics,rating,2024-12-06 03:45:32,2.0
tcortez,Social Media Marketing,enroll,2024-12-06 03:45:32,
tcortez,Social Media Marketing,rating,2024-12-06 03:45:32,5.0
tcortez,AI for Beginners,view,2024-12-06 03:45:32,
tcortez,AI for Beginners,rating,2024-12-06 03:45:32,1.0
tcortez,Advanced Java,enroll,2024-12-06 03:45:32,
tcortez,Advanced Java,rating,2024-12-06 03:45:32,4.0
tcortez,Project Management,complete,2024-12-06 03:45:32,
tcortez,Project Management,rating,2024-12-06 03:45:32,1.0
tcortez,Quantum Computing 101,enroll,2024-12-06 03:45:32,
tcortez,Quantum Computing 101,rating,2024-12-06 03:45:32,4.0
andrewsgeorge,Social Media Marketing,complete,2024-12-06 03:45:32,
andrewsgeorge,Social Media Marketing,rating,2024-12-06 03:45:32,3.0
andrewsgeorge,Ethical Hacking,view,2024-12-06 03:45:32,
andrewsgeorge,Ethical Hacking,rating,2024-12-06 03:45:32,1.0
jameslarson,Game Development,view,2024-12-06 03:45:32,
jameslarson,Game Development,rating,2024-12-06 03:45:32,1.0
jameslarson,Music Production,complete,2024-12-06 03:45:32,
jameslarson,Music Production,rating,2024-12-06 03:45:32,3.0
jameslarson,Public Speaking,enroll,2024-12-06 03:45:32,
jameslarson,Public Speaking,rating,2024-12-06 03:45:32,5.0
jameslarson,Digital Marketing Basics,view,2024-12-06 03:45:32,
jameslarson,Digital Marketing Basics,rating,2024-12-06 03:45:32,1.0
jameslarson,Ethical Hacking,view,2024-12-06 03:45:32,
jameslarson,Ethical Hacking,rating,2024-12-06 03:45:32,3.0
richardjohnson,Advanced Java,view,2024-12-06 03:45:32,
richardjohnson,Advanced Java,rating,2024-12-06 03:45:32,4.0
richardjohnson,SEO Strategies,enroll,2024-12-06 03:45:32,
richardjohnson,SEO Strategies,rating,2024-12-06 03:45:32,2.0
richardjohnson,AI for Beginners,complete,2024-12-06 03:45:32,
richardjohnson,AI for Beginners,rating,2024-12-06 03:45:32,4.0
richardjohnson,Quantum Computing 101,view,2024-12-06 03:45:32,
richardjohnson,Quantum Computing 101,rating,2024-12-06 03:45:32,1.0
richardjohnson,Public Speaking,enroll,2024-12-06 03:45:32,
richardjohnson,Public Speaking,rating,2024-12-06 03:45:32,3.0
nicole32,Finance Fundamentals,complete,2024-12-06 03:45:32,
nicole32,Finance Fundamentals,rating,2024-12-06 03:45:32,2.0
nicole32,Cloud Computing,view,2024-12-06 03:45:32,
nicole32,Cloud Computing,rating,2024-12-06 03:45:32,1.0
nicole32,Excel for Beginners,complete,2024-12-06 03:45:32,
nicole32,Excel for Beginners,rating,2024-12-06 03:45:32,1.0
michaelmiller,Blockchain Basics,enroll,2024-12-06 03:45:32,
michaelmiller,Blockchain Basics,rating,2024-12-06 03:45:32,5.0
michaelmiller,Machine Learning,enroll,2024-12-06 03:45:32,
michaelmiller,Machine Learning,rating,2024-12-06 03:45:32,4.0
michaelmiller,Graphic Design Fundamentals,view,2024-12-06 03:45:32,
michaelmiller,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,5.0
michaelmiller,Music Production,enroll,2024-12-06 03:45:32,
michaelmiller,Music Production,rating,2024-12-06 03:45:32,1.0
michaelmiller,Excel for Beginners,complete,2024-12-06 03:45:32,
michaelmiller,Excel for Beginners,rating,2024-12-06 03:45:32,4.0
lindsay59,Blockchain Basics,enroll,2024-12-06 03:45:32,
lindsay59,Blockchain Basics,rating,2024-12-06 03:45:32,1.0
lindsay59,Intro to Python,enroll,2024-12-06 03:45:32,
lindsay59,Intro to Python,rating,2024-12-06 03:45:32,5.0
lindsay59,Cooking Essentials,complete,2024-12-06 03:45:32,
lindsay59,Cooking Essentials,rating,2024-12-06 03:45:32,3.0
lindsay59,Social Media Marketing,view,2024-12-06 03:45:32,
lindsay59,Social Media Marketing,rating,2024-12-06 03:45:32,1.0
lindsay59,Photography Basics,complete,2024-12-06 03:45:32,
lindsay59,Photography Basics,rating,2024-12-06 03:45:32,3.0
jonesjulie,Photography Basics,view,2024-12-06 03:45:32,
jonesjulie,Photography Basics,rating,2024-12-06 03:45:32,5.0
jonesjulie,Cooking Essentials,complete,2024-12-06 03:45:32,
jonesjulie,Cooking Essentials,rating,2024-12-06 03:45:32,2.0
jonesjulie,Advanced Java,enroll,2024-12-06 03:45:32,
jonesjulie,Advanced Java,rating,2024-12-06 03:45:32,3.0
timothy09,Intro to Python,enroll,2024-12-06 03:45:32,
timothy09,Intro to Python,rating,2024-12-06 03:45:32,3.0
timothy09,Creative Writing,complete,2024-12-06 03:45:32,
timothy09,Creative Writing,rating,2024-12-06 03:45:32,4.0
timothy09,UX Design Basics,view,2024-12-06 03:45:32,
timothy09,UX Design Basics,rating,2024-12-06 03:45:32,1.0
timothy09,Data Science 101,enroll,2024-12-06 03:45:32,
timothy09,Data Science 101,rating,2024-12-06 03:45:32,3.0
reidsandra,Digital Marketing Basics,complete,2024-12-06 03:45:32,
reidsandra,Digital Marketing Basics,rating,2024-12-06 03:45:32,1.0
reidsandra,Statistics for Data Science,complete,2024-12-06 03:45:32,
reidsandra,Statistics for Data Science,rating,2024-12-06 03:45:32,5.0
ryanjacobs,Excel for Beginners,enroll,2024-12-06 03:45:32,
ryanjacobs,Excel for Beginners,rating,2024-12-06 03:45:32,2.0
ryanjacobs,Fitness and Wellness,complete,2024-12-06 03:45:32,
ryanjacobs,Fitness and Wellness,rating,2024-12-06 03:45:32,4.0
ryanjacobs,Social Media Marketing,enroll,2024-12-06 03:45:32,
ryanjacobs,Social Media Marketing,rating,2024-12-06 03:45:32,3.0
ryanjacobs,Quantum Computing 101,enroll,2024-12-06 03:45:32,
ryanjacobs,Quantum Computing 101,rating,2024-12-06 03:45:32,5.0
ryanjacobs,Cybersecurity Essentials,enroll,2024-12-06 03:45:32,
ryanjacobs,Cybersecurity Essentials,rating,2024-12-06 03:45:32,5.0
chavezwilliam,Finance Fundamentals,view,2024-12-06 03:45:32,
chavezwilliam,Finance Fundamentals,rating,2024-12-06 03:45:32,1.0
chavezwilliam,Cooking Essentials,complete,2024-12-06 03:45:32,
chavezwilliam,Cooking Essentials,rating,2024-12-06 03:45:32,1.0
jasminesimpson,History of Art,enroll,2024-12-06 03:45:32,
jasminesimpson,History of Art,rating,2024-12-06 03:45:32,4.0
jasminesimpson,Project Management,enroll,2024-12-06 03:45:32,
jasminesimpson,Project Management,rating,2024-12-06 03:45:32,5.0
jasminesimpson,Public Speaking,enroll,2024-12-06 03:45:32,
jasminesimpson,Public Speaking,rating,2024-12-06 03:45:32,5.0
jasminesimpson,Advanced Java,enroll,2024-12-06 03:45:32,
jasminesimpson,Advanced Java,rating,2024-12-06 03:45:32,3.0
mcclainmelanie,Mobile App Development,enroll,2024-12-06 03:45:32,
mcclainmelanie,Mobile App Development,rating,2024-12-06 03:45:32,4.0
mcclainmelanie,Music Production,complete,2024-12-06 03:45:32,
mcclainmelanie,Music Production,rating,2024-12-06 03:45:32,4.0
mcclainmelanie,Public Speaking,view,2024-12-06 03:45:32,
mcclainmelanie,Public Speaking,rating,2024-12-06 03:45:32,3.0
coxholly,Social Media Marketing,enroll,2024-12-06 03:45:32,
coxholly,Social Media Marketing,rating,2024-12-06 03:45:32,2.0
coxholly,Quantum Computing 101,view,2024-12-06 03:45:32,
coxholly,Quantum Computing 101,rating,2024-12-06 03:45:32,3.0
coxholly,Machine Learning,enroll,2024-12-06 03:45:32,
coxholly,Machine Learning,rating,2024-12-06 03:45:32,5.0
coxholly,Cloud Computing,complete,2024-12-06 03:45:32,
coxholly,Cloud Computing,rating,2024-12-06 03:45:32,5.0
coxholly,Fitness and Wellness,enroll,2024-12-06 03:45:32,
coxholly,Fitness and Wellness,rating,2024-12-06 03:45:32,2.0
igarrison,Data Science 101,enroll,2024-12-06 03:45:32,
igarrison,Data Science 101,rating,2024-12-06 03:45:32,4.0
igarrison,Machine Learning,enroll,2024-12-06 03:45:32,
igarrison,Machine Learning,rating,2024-12-06 03:45:32,1.0
igarrison,Game Development,enroll,2024-12-06 03:45:32,
igarrison,Game Development,rating,2024-12-06 03:45:32,2.0
joshuamcdaniel,History of Art,complete,2024-12-06 03:45:32,
joshuamcdaniel,History of Art,rating,2024-12-06 03:45:32,1.0
joshuamcdaniel,Excel for Beginners,view,2024-12-06 03:45:32,
joshuamcdaniel,Excel for Beginners,rating,2024-12-06 03:45:32,5.0
melissabates,Finance Fundamentals,enroll,2024-12-06 03:45:32,
melissabates,Finance Fundamentals,rating,2024-12-06 03:45:32,4.0
melissabates,Intro to Python,view,2024-12-06 03:45:32,
melissabates,Intro to Python,rating,2024-12-06 03:45:32,2.0
wmoore,Mobile App Development,view,2024-12-06 03:45:32,
wmoore,Mobile App Development,rating,2024-12-06 03:45:32,1.0
wmoore,Cybersecurity Essentials,enroll,2024-12-06 03:45:32,
wmoore,Cybersecurity Essentials,rating,2024-12-06 03:45:32,4.0
wmoore,Ethical Hacking,complete,2024-12-06 03:45:32,
wmoore,Ethical Hacking,rating,2024-12-06 03:45:32,2.0
wmoore,Music Production,view,2024-12-06 03:45:32,
wmoore,Music Production,rating,2024-12-06 03:45:32,2.0
wmoore,Social Media Marketing,complete,2024-12-06 03:45:32,
wmoore,Social Media Marketing,rating,2024-12-06 03:45:32,2.0
christy97,Quantum Computing 101,enroll,2024-12-06 03:45:32,
christy97,Quantum Computing 101,rating,2024-12-06 03:45:32,5.0
christy97,History of Art,view,2024-12-06 03:45:32,
christy97,History of Art,rating,2024-12-06 03:45:32,3.0
christy97,Creative Writing,complete,2024-12-06 03:45:32,
christy97,Creative Writing,rating,2024-12-06 03:45:32,3.0
christy97,AI for Beginners,view,2024-12-06 03:45:32,
christy97,AI for Beginners,rating,2024-12-06 03:45:32,2.0
kristinahayden,Game Development,enroll,2024-12-06 03:45:32,
kristinahayden,Game Development,rating,2024-12-06 03:45:32,5.0
kristinahayden,Interior Design Basics,view,2024-12-06 03:45:32,
kristinahayden,Interior Design Basics,rating,2024-12-06 03:45:32,4.0
richardlloyd,Finance Fundamentals,enroll,2024-12-06 03:45:32,
richardlloyd,Finance Fundamentals,rating,2024-12-06 03:45:32,5.0
richardlloyd,Fitness and Wellness,enroll,2024-12-06 03:45:32,
richardlloyd,Fitness and Wellness,rating,2024-12-06 03:45:32,3.0
richardlloyd,Digital Marketing Basics,view,2024-12-06 03:45:32,
richardlloyd,Digital Marketing Basics,rating,2024-12-06 03:45:32,1.0
richardlloyd,Interior Design Basics,view,2024-12-06 03:45:32,
richardlloyd,Interior Design Basics,rating,2024-12-06 03:45:32,4.0
kevin08,Interior Design Basics,view,2024-12-06 03:45:32,
kevin08,Interior Design Basics,rating,2024-12-06 03:45:32,4.0
kevin08,Graphic Design Fundamentals,view,2024-12-06 03:45:32,
kevin08,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,2.0
lorisnyder,UX Design Basics,complete,2024-12-06 03:45:32,
lorisnyder,UX Design Basics,rating,2024-12-06 03:45:32,4.0
lorisnyder,Statistics for Data Science,view,2024-12-06 03:45:32,
lorisnyder,Statistics for Data Science,rating,2024-12-06 03:45:32,4.0
lorisnyder,Creative Writing,view,2024-12-06 03:45:32,
lorisnyder,Creative Writing,rating,2024-12-06 03:45:32,5.0
lorisnyder,Web Development Bootcamp,enroll,2024-12-06 03:45:32,
lorisnyder,Web Development Bootcamp,rating,2024-12-06 03:45:32,1.0
lorisnyder,Advanced Java,view,2024-12-06 03:45:32,
lorisnyder,Advanced Java,rating,2024-12-06 03:45:32,5.0
jnelson,Graphic Design Fundamentals,view,2024-12-06 03:45:32,
jnelson,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,3.0
jnelson,Blockchain Basics,enroll,2024-12-06 03:45:32,
jnelson,Blockchain Basics,rating,2024-12-06 03:45:32,3.0
jnelson,Excel for Beginners,complete,2024-12-06 03:45:32,
jnelson,Excel for Beginners,rating,2024-12-06 03:45:32,5.0
evanscharles,Graphic Design Fundamentals,enroll,2024-12-06 03:45:32,
evanscharles,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,2.0
evanscharles,Ethical Hacking,view,2024-12-06 03:45:32,
evanscharles,Ethical Hacking,rating,2024-12-06 03:45:32,5.0
evanscharles,Advanced Java,complete,2024-12-06 03:45:32,
evanscharles,Advanced Java,rating,2024-12-06 03:45:32,4.0
evanscharles,Fitness and Wellness,complete,2024-12-06 03:45:32,
evanscharles,Fitness and Wellness,rating,2024-12-06 03:45:32,2.0
evanscharles,UX Design Basics,view,2024-12-06 03:45:32,
evanscharles,UX Design Basics,rating,2024-12-06 03:45:32,5.0
lisamoore,Music Production,complete,2024-12-06 03:45:32,
lisamoore,Music Production,rating,2024-12-06 03:45:32,3.0
lisamoore,Interior Design Basics,complete,2024-12-06 03:45:32,
lisamoore,Interior Design Basics,rating,2024-12-06 03:45:32,2.0
laura12,Cloud Computing,enroll,2024-12-06 03:45:32,
laura12,Cloud Computing,rating,2024-12-06 03:45:32,4.0
laura12,Finance Fundamentals,view,2024-12-06 03:45:32,
laura12,Finance Fundamentals,rating,2024-12-06 03:45:32,2.0
laura12,Quantum Computing 101,complete,2024-12-06 03:45:32,
laura12,Quantum Computing 101,rating,2024-12-06 03:45:32,3.0
karen90,History of Art,complete,2024-12-06 03:45:32,
karen90,History of Art,rating,2024-12-06 03:45:32,5.0
karen90,SEO Strategies,view,2024-12-06 03:45:32,
karen90,SEO Strategies,rating,2024-12-06 03:45:32,4.0
djackson,UX Design Basics,enroll,2024-12-06 03:45:32,
djackson,UX Design Basics,rating,2024-12-06 03:45:32,5.0
djackson,Cooking Essentials,enroll,2024-12-06 03:45:32,
djackson,Cooking Essentials,rating,2024-12-06 03:45:32,3.0
djackson,Project Management,view,2024-12-06 03:45:32,
djackson,Project Management,rating,2024-12-06 03:45:32,2.0
jerryroberts,Public Speaking,view,2024-12-06 03:45:32,
jerryroberts,Public Speaking,rating,2024-12-06 03:45:32,2.0
jerryroberts,Fitness and Wellness,enroll,2024-12-06 03:45:32,
jerryroberts,Fitness and Wellness,rating,2024-12-06 03:45:32,3.0
jerryroberts,Finance Fundamentals,complete,2024-12-06 03:45:32,
jerryroberts,Finance Fundamentals,rating,2024-12-06 03:45:32,3.0
jerryroberts,Digital Marketing Basics,complete,2024-12-06 03:45:32,
jerryroberts,Digital Marketing Basics,rating,2024-12-06 03:45:32,5.0
jerryroberts,Photography Basics,complete,2024-12-06 03:45:32,
jerryroberts,Photography Basics,rating,2024-12-06 03:45:32,1.0
josephrodriguez,Quantum Computing 101,view,2024-12-06 03:45:32,
josephrodriguez,Quantum Computing 101,rating,2024-12-06 03:45:32,5.0
josephrodriguez,Excel for Beginners,view,2024-12-06 03:45:32,
josephrodriguez,Excel for Beginners,rating,2024-12-06 03:45:32,5.0
josephrodriguez,AI for Beginners,complete,2024-12-06 03:45:32,
josephrodriguez,AI for Beginners,rating,2024-12-06 03:45:32,3.0
josephrodriguez,Project Management,view,2024-12-06 03:45:32,
josephrodriguez,Project Management,rating,2024-12-06 03:45:32,2.0
robinsonalan,UX Design Basics,enroll,2024-12-06 03:45:32,
robinsonalan,UX Design Basics,rating,2024-12-06 03:45:32,4.0
robinsonalan,Photography Basics,enroll,2024-12-06 03:45:32,
robinsonalan,Photography Basics,rating,2024-12-06 03:45:32,2.0
robinsonalan,Machine Learning,complete,2024-12-06 03:45:32,
robinsonalan,Machine Learning,rating,2024-12-06 03:45:32,2.0
robinsonalan,Cloud Computing,complete,2024-12-06 03:45:32,
robinsonalan,Cloud Computing,rating,2024-12-06 03:45:32,3.0
robinsonalan,Creative Writing,enroll,2024-12-06 03:45:32,
robinsonalan,Creative Writing,rating,2024-12-06 03:45:32,5.0
hunterbriana,Ethical Hacking,enroll,2024-12-06 03:45:32,
hunterbriana,Ethical Hacking,rating,2024-12-06 03:45:32,5.0
hunterbriana,Music Production,view,2024-12-06 03:45:32,
hunterbriana,Music Production,rating,2024-12-06 03:45:32,4.0
hunterbriana,Advanced Java,complete,2024-12-06 03:45:32,
hunterbriana,Advanced Java,rating,2024-12-06 03:45:32,2.0
hunterbriana,Quantum Computing 101,enroll,2024-12-06 03:45:32,
hunterbriana,Quantum Computing 101,rating,2024-12-06 03:45:32,1.0
mccormickalexandra,Quantum Computing 101,complete,2024-12-06 03:45:32,
mccormickalexandra,Quantum Computing 101,rating,2024-12-06 03:45:32,4.0
mccormickalexandra,Intro to Python,view,2024-12-06 03:45:32,
mccormickalexandra,Intro to Python,rating,2024-12-06 03:45:32,3.0
mccormickalexandra,Web Development Bootcamp,view,2024-12-06 03:45:32,
mccormickalexandra,Web Development Bootcamp,rating,2024-12-06 03:45:32,4.0
mccormickalexandra,Interior Design Basics,complete,2024-12-06 03:45:32,
mccormickalexandra,Interior Design Basics,rating,2024-12-06 03:45:32,3.0
wsanders,Mobile App Development,enroll,2024-12-06 03:45:32,
wsanders,Mobile App Development,rating,2024-12-06 03:45:32,3.0
wsanders,Excel for Beginners,complete,2024-12-06 03:45:32,
wsanders,Excel for Beginners,rating,2024-12-06 03:45:32,5.0
wsanders,Social Media Marketing,complete,2024-12-06 03:45:32,
wsanders,Social Media Marketing,rating,2024-12-06 03:45:32,4.0
wsanders,Finance Fundamentals,complete,2024-12-06 03:45:32,
wsanders,Finance Fundamentals,rating,2024-12-06 03:45:32,5.0
wsanders,Data Science 101,enroll,2024-12-06 03:45:32,
wsanders,Data Science 101,rating,2024-12-06 03:45:32,4.0
mrichmond,SEO Strategies,complete,2024-12-06 03:45:32,
mrichmond,SEO Strategies,rating,2024-12-06 03:45:32,4.0
mrichmond,Interior Design Basics,complete,2024-12-06 03:45:32,
mrichmond,Interior Design Basics,rating,2024-12-06 03:45:32,1.0
jessica13,Photography Basics,enroll,2024-12-06 03:45:32,
jessica13,Photography Basics,rating,2024-12-06 03:45:32,3.0
jessica13,Excel for Beginners,complete,2024-12-06 03:45:32,
jessica13,Excel for Beginners,rating,2024-12-06 03:45:32,4.0
jessica13,Data Science 101,enroll,2024-12-06 03:45:32,
jessica13,Data Science 101,rating,2024-12-06 03:45:32,1.0
jessica13,Game Development,view,2024-12-06 03:45:32,
jessica13,Game Development,rating,2024-12-06 03:45:32,4.0
tanyawilliamson,Blockchain Basics,view,2024-12-06 03:45:32,
tanyawilliamson,Blockchain Basics,rating,2024-12-06 03:45:32,3.0
tanyawilliamson,Game Development,enroll,2024-12-06 03:45:32,
tanyawilliamson,Game Development,rating,2024-12-06 03:45:32,3.0
tanyawilliamson,Finance Fundamentals,enroll,2024-12-06 03:45:32,
tanyawilliamson,Finance Fundamentals,rating,2024-12-06 03:45:32,3.0
cbray,UX Design Basics,complete,2024-12-06 03:45:32,
cbray,UX Design Basics,rating,2024-12-06 03:45:32,4.0
cbray,Project Management,view,2024-12-06 03:45:32,
cbray,Project Management,rating,2024-12-06 03:45:32,3.0
cbray,Statistics for Data Science,complete,2024-12-06 03:45:32,
cbray,Statistics for Data Science,rating,2024-12-06 03:45:32,3.0
cbray,Fitness and Wellness,complete,2024-12-06 03:45:32,
cbray,Fitness and Wellness,rating,2024-12-06 03:45:32,5.0
cbray,Data Science 101,enroll,2024-12-06 03:45:32,
cbray,Data Science 101,rating,2024-12-06 03:45:32,3.0
anthony98,Cloud Computing,complete,2024-12-06 03:45:32,
anthony98,Cloud Computing,rating,2024-12-06 03:45:32,4.0
anthony98,Social Media Marketing,enroll,2024-12-06 03:45:32,
anthony98,Social Media Marketing,rating,2024-12-06 03:45:32,3.0
anthony98,Project Management,enroll,2024-12-06 03:45:32,
anthony98,Project Management,rating,2024-12-06 03:45:32,1.0
anthony98,Fitness and Wellness,complete,2024-12-06 03:45:32,
anthony98,Fitness and Wellness,rating,2024-12-06 03:45:32,5.0
anthony98,Music Production,view,2024-12-06 03:45:32,
anthony98,Music Production,rating,2024-12-06 03:45:32,2.0
joan24,Ethical Hacking,complete,2024-12-06 03:45:32,
joan24,Ethical Hacking,rating,2024-12-06 03:45:32,3.0
joan24,Intro to Python,view,2024-12-06 03:45:32,
joan24,Intro to Python,rating,2024-12-06 03:45:32,3.0
joan24,Cloud Computing,complete,2024-12-06 03:45:32,
joan24,Cloud Computing,rating,2024-12-06 03:45:32,1.0
hernandezkenneth,SEO Strategies,enroll,2024-12-06 03:45:32,
hernandezkenneth,SEO Strategies,rating,2024-12-06 03:45:32,2.0
hernandezkenneth,Machine Learning,view,2024-12-06 03:45:32,
hernandezkenneth,Machine Learning,rating,2024-12-06 03:45:32,4.0
hernandezkenneth,Music Production,complete,2024-12-06 03:45:32,
hernandezkenneth,Music Production,rating,2024-12-06 03:45:32,3.0
hernandezkenneth,Cybersecurity Essentials,view,2024-12-06 03:45:32,
hernandezkenneth,Cybersecurity Essentials,rating,2024-12-06 03:45:32,3.0
sarah26,Game Development,complete,2024-12-06 03:45:32,
sarah26,Game Development,rating,2024-12-06 03:45:32,5.0
sarah26,UX Design Basics,complete,2024-12-06 03:45:32,
